Author_id,Name
12618,Lauren Kelly
12619,James A. Moore
12620,Jilliane Hoffman
12621,Christina Fitzpatrick
12622,Jessica Barksdale Inclan
12623,Linda Nichols
12624,Wrath James White
12625,Mark Billingham
12626,Mark Nykanen
12627,Matthew Stokoe
12628,Blake Crouch
12629,Anne Leclaire
12630,James Kidman
12631,Donna VanLiere
12632,Gary A. Braunbeck
12633,Sephera Giron
12634,Barbara Bell
12635,Kevin Yarbrough
12636,Lucy Taylor
12637,Judy Duarte
12638,Monica J. O'Rourke
12639,Neal McPheeters
12640,Elizabeth Steffen
12641,Paul Burrell
12642,Patrick Demarchelier
12643,Hannah Alexander
12644,Shirley Palmer
12645,Victoria Pade
12646,Laura Kasischke
12647,Robert Boswell
12648,Judith H. McQuown
12649,Andrew Harper
12650,Joshua Gilder
12651,Kate Morgenroth
12652,Taylor Kincaid
12653,Anitra Sheen
12654,Keith Ablow
12655,Charles King
12656,Zelda Lockhart
12657,Peggy Vincent
12658,Jeffrey Konvitz
12659,Joseph Garber
12660,Scott Smith
12661,Randall Adams
12662,William Hoffer
12663,Marilyn Mona Hoffer
12664,Glen Hirshberg
12665,Jennifer L. Holm
12666,Jere Longman
12667,John Skipp
12668,Elwood Reid
12669,Manuela Dunn-Mascetti
12670,Sayed A. A. Razwy
12671,Abdullah Yusuf Ali
12672,Anne Hruska
12673,Malcolm X
12674,Attallah Shabazz
12675,Marie-Luise Kreuter
12676,Marc Behm
12677,John Steakley
12678,Rob Kean
12679,Mark Kistler
12680,Christopher Hart
12681,Donald Senior
12682,Mary Packard
12683,James McIlrath
12684,Sarah Josepha Hale
12685,Bruce McMillan
12686,John Follain
12687,Rita Cristofari
12688,Michael Cader
12689,Kim Bellefontaine
12690,PerHenrik Gurth
12691,Will Osborne
12692,Dianne Snyder
12693,Allen Say
12694,Heidi E. Y. Stemple
12695,Roger Roth
12696,Linda Ashman
12697,Regan Dunnick
12698,Ellen Schecter
12699,Malcolm Yorke
12700,Lee Davis
12701,Ira Wolfman
12702,Paul Meisel
12703,Ellen Levine
12704,Richard Williams
12705,Edward Frascino
12706,Elizabeth G. Hainstock
12707,Ken Weber
12708,Roger Priddy
12709,Robert Levine
12710,Robert T. Levine
12711,Meredith Hamilton
12712,Patricia Beatty
12713,Ji-Li Jiang
12714,Andrea Immer
12715,Butch Guice
12716,Ruth Beechick
12717,Tomie DePaola
12718,Nancy Bond
12719,Bill Nye
12720,Ian G. Saunders
12721,Beth Peck
12722,David Colbert
12723,Natalie Carabetta
12724,Erik C. Haugaard
12725,Donna M. Jackson
12726,Augustine
12727,Dr. William Bonadio
12728,Avery Hart
12729,Paul Mantell
12730,Alexandra M. Terzian
12731,Jim Jordan
12732,Karen Andreola
12733,Naomi Black
12734,Nancy Kalish
12735,Loretta Mowat
12736,Leisure Arts
12737,Eds. Leisure Arts
12738,Mr. Jim Weidmann
12739,Mr. Kurt Bruner
12740,Mr. Ron Wilson
12741,C. Akiyama
12742,N. Akiyama
12743,Fujihiko Kaneda
12744,Rita Lampkin
12745,Carol Akiyama
12746,Nobuo Akiyama
12747,Hiroko Storm
12748,Robert Tallon
12749,Ian Sheldon
12750,Bruce Campbell
12751,Esmé Raji Codell
12752,Penny Simkin
12753,Bridgette Server
12754,Bishop Fulton Sheen
12755,John Beevers
12756,Lee Fahnestock
12757,Norman MacAfee
12758,E. Nesbitt
12759,Henry Graham
12760,Gennady Spirin
12761,Giuliana Pelucchi
12762,Giuliana Peluchi
12763,Antoinette Bosc
12764,Benedict J. Groeschel
12765,James W. Demers
12766,Michael D. O'Brien
12767,Angela C. Santomero
12768,Jenine Pontillo
12769,David Isaacs
12770,Laura Berquist
12771,Susan Wise Bauer
12772,Patty Martirosian
12773,Jay Wise
12774,Sharon
12775,Mel Gibson
12776,Ken Duncan
12777,Tom Allen
12778,Marcellino D'Ambrosio
12779,Matthew Pinto
12780,Jonathan Stroud
12781,Joan Younger Meek
12782,Hertha Pauli
12783,Lenn Redman
12784,Philip Wilkinson
12785,Susan Striker
12786,Edward Kimmel
12787,Elizabeth Hallam
12788,Kimberly Hahn
12789,Scott Hahn
12790,Sara Wood
12791,Christine O' Keeffe Lafser
12792,Phyllis Tickle
12793,David Currie
12794,C. Bernard Ruffin
12795,Mitch Pacwa
12796,Ronda Chervin
12797,Patrick Madrid
12798,Patrick Madrid (editor)
12799,Foreword By Scott Hahn
12800,Geoff Benge
12801,Janet Benge
12802,Ann Mcgovern
12803,Tracy Sugarman
12804,Leslie Rule
12805,H. Rider Haggard
12806,Paul Hogarth
12807,Jack Hitt
12808,Tony Hille
12809,Euripides
12810,John McLean
12811,T.E. Lawrence
12812,Charles P. Curtis Jr.
12813,Ferris Greenslet
12814,Maria Beesing
12815,Robert J. Nogosek
12816,Patrick H. O'Leary
12817,Pierre-Ambrois-Francois Choderlos De Laclos
12818,Richar
12819,Michael Allen Dymmoch
12820,Louise Taylor
12821,Barbara E. Cohen
12822,Patricia Ingham
12823,Mandelbaum
12824,Robert M. Quackenbush
12825,Sarah Graves
12826,A.A. Milne
12827,Andrew Glass
12828,Janet Frank
12829,Jeff Abbott
12830,George Downing
12831,Kathleen Keating
12832,Mimi Noland
12833,Evelyn E. Smith
12834,James Fox
12835,Jan Lynette Dargatz
12836,Raymond Lamont-Brown
12837,Connie Fedderson
12838,Ross Thomas
12839,Shelley Freydont
12840,Lesilie Meier
12841,Howard Pyle
12842,Adapted Version By Alexa Villanueva
12843,Harriet Lerner
12844,Suzette Tyler
12845,Stephen Hickman
12846,Fran Lebowitz
12847,Leo Buscaglia
12848,Kate Klise
12849,M. Sarah Klise
12850,Emily Brightwell
12851,Christine Breen
12852,Louis B. Wright
12853,Virginia A. La
12854,Woodward
12855,Aline Romanos
12856,Ronni Eisenberg
12857,Kate Kelly
12858,Carol Gilligan
12859,Peter Russell
12860,Bob Rosner
12861,Les Rhodes
12862,Jeremy Leggatt
12863,Dorothy L Sayers
12864,Terry Cole-Whittaker
12865,Jessica Mitford
12866,Baroness Orczy
12867,Deborah Adams
12868,Michelle Kwan
12869,Laura M. James
12870,Jacqueline Girdner
12871,Ellen Fein
12872,Sherrie Schneider
12873,Lou Jane Temple
12874,John Hockenberry
12875,Sheldon Rubin
12876,Laurien Berenson
12877,Arlene Matthews
12878,Nadine Mockler
12879,Frances Gray Patton
12880,Emmuska Orczy
12881, Baroness Orczy
12882,Mildred A. Wirt
12883,Russell H. Tandy
12884,Allen Mandelbaum
12885,Diane M Stortz
12886,Nancy Lee Teaff M.D.
12887,Kim Wright Wiley
12888,Downing
12889,Chuck Slack
12890,Carla Jablonski
12891,Donald M. Silver
12892,Patricia J. Wynne
12893,Patricia J. Wyn
12894,Ludwig  Bemelmans
12895,Jesse Younger
12896,Aurelius Battaglia
12897,Jennifer Dewey
12898,Read
12899,Vincent Andriani
12900,Henrik Drescher
12901,Robert Loren Fleming
12902,Ken Kimmelman
12903,Elspeth Murphy
12904,Jane E. Nelson
12905,John Walsh
12906,Jonathan Frakes
12907,Nancy L. Mace
12908,Peter V. Rabins
12909,Terence; Crider
12910, Bill; Lee
12911, Wendi; Schumacher
12912, Ail
12913,Lazaris
12914,Gregory McDonald
12915,John Hollander
12916,Nancy Fairbanks
12917,Andrew Carroll
12918,Robert Kimmel Smith
12919,George Sullivan
12920,Emma Gelders Sterne
12921,Alton Raible
12922,Richard Skinner
12923,Jason Moss
12924,Jeffrey Kottler
12925,Anton Chaitkin
12926,E .M. Delafield
12927,E. M. Delafield
12928,Arthur Watts
12929,Mary Borden
12930,Sharyn Mccrumb
12931,Elizabeth Foxwell
12932,Hamilton Crane
12933,Lee Charles Kelley
12934,Frank Ferrell
12935,Janet Ferrell
12936,Edward Wakin
12937,Joan Embery
12938,Steven H Silver
12939,Gene Stratton Porter
12940,Lori Marie Carlson
12941,M. C. Beaton
12942,Carol Anne O'Marie
12943,Gary Trudeau
12944,Donald Carrick
12945,Lebbeus Woods
12946,Doreen Tovey
12947,Jaqueline King
12948,Robert Ellsberg
12949,Ruth Teichroeb
12950,Julie Nixon Eisenhower
12951,Lori Copeland
12952,Patricia Windsor
12953,Norma Mazer
12954,Herbert Fensterheim Ph.D.
12955,Jean Baer
12956,Deborah Donnelly
12957,S. Gross
12958,Dorie Byers
12959,Edward Ball
12960,Laura Pedersen
12961,Judith Fein
12962,Eastman Kodak Company
12963,Phyllis Rose
12964,Jean Wickstrom Liles
12965,Lisa A. Hooper
12966,Richard Lockridge
12967,Frances Lockridge
12968,Francess Lin Lantz
12969,Tip O'Neill
12970,Manuel J. Smith
12971,Dick King-Smith
12972,Kate Douglas Wiggin
12973,Deborah G. Felder
12974,B. B. Hiller
12975,Stephen Krensky
12976,F. M. Cornford
12977,Jack Shepherd
12978,Thomas Nelson Publishers
12979,Ann McGovern
12980,Hilary Knight
12981,William Stevenson
12982,Charlotte Elkins
12983,Kenneth Giles
12984,A. A. Fair
12985,Laurel Robertson
12986,David Wallechinsky
12987,Frances Burnett
12988,Julie Harris
12989,Farley Mowat
12990,Chuck Yeager
12991,Charles Leerhsen
12992,Claire Tomalin
12993,Amanda Brown
12994,Peter Sis
12995,Kathryn Kenny
12996,Susan Feldmann
12997,Charles E. Funk
12998,Stewart Cowley
12999,Susi Adams
13000,Mark Saltzman
13001,Douglas J. Rumford
13002,Bill Hinds
13003,Sidonie­Gabrielle Colette
13004,Je
13005,Boris Pasternak
13006,Iris Rainer Dart
13007,Christopher Sykes
13008,John R. Neill
13009,Sister Carol Anne O'Marie
13010,Jackie French Koller
13011,Judith Mitchell
13012,Mary Rodgers
13013,Harold S. Kushner
13014,Susan Allen Toth
13015,Mignon Good Eberhart
13016,Judith Thurman
13017,Dorothy Law Nolte Ph.D.
13018,Rachel Harris L.C.S.W.  Ph
13019,JosephineTey
13020,Joshua Reynolds
13021,Pat Rogers
13022,Elizabeth Forsythe Hailey
13023,Jim Lovell
13024,Barbara Bush
13025,Paul Greengrass
13026,Clement C. Moore
13027,Robin (&amp; Anne McCaffrey) Wood
13028,William Sale Jr
13029,Thomas T. Noguchi
13030,Joseph DiMona
13031,Leslie O'Kane
13032,W. Fezler
13033,A. J. Russell
13034,Don H Polston
13035,Michael Mitton
13036,Joel Martin
13037,Michael Lowerbein
13038,Mikel Vause
13039,Peggy Fleming
13040,Bert Stern
13041,Helen Eustis
13042,John Shelby Spong
13043,Brian Wilson
13044,Todd Gold
13045,Mother Teresa
13046,Deborah Woodworth
13047,Louis Jambor
13048,Sansan
13049,Nicola De Pulford
13050,Hugh Fleetwood
13051,Deborah Raney
13052,Arthur Lyons
13053,Marcello Truzzi
13054,Joe Jackson
13055,William Burke Jr.
13056,Gerald Durrell
13057,Ralph Thompson
13058,Stewart Farrar
13059,Anthony Louis
13060,Ruth V. Ward
13061,Ellen Cooney
13062,Liz Jarrett
13063,John Louis Anderson
13064,Bob Puhala
13065,Sally S. Wright
13066,W. Allen Werneken
13067,Harold S Kushner
13068,John Jay Osborn Jr
13069,Christopher Phillips
13070,Willa Sibert Cather
13071,Jennifer Lee
13072,Ann Howard Creel
13073,Christopher D. Hudson
13074,Veronica McBride
13075,Christine Tripp
13076,Joe Fellegy
13077,Marie Evans
13078,Ann Shakeshaft
13079,Martha Vanceburg
13080,Mary Murray DeLaney
13081,Jay Jennings
13082,Ashleigh Bryce Clayton
13083,Howard Mohr
13084,John D. Seymour
13085,Geoff Dyer
13086,Hazelden Publishing
13087,Jesse Ventura
13088,Douglas Brinkley
13089,Ming-Dao Deng
13090,Ben Starnes
13091,Myron Miller
13092,Rosemary Daniell
13093,Steve Gannon
13094,Valerie W. Wesley
13095,Kathleen Barret
13096,Tamela Hancock Murray
13097,Linda Lyle
13098,Christine Lynxwil
13099,Darwin Porter
13100,Danforth Prince
13101,Erri De Luca
13102,Tony Potter
13103,Mattie J. T. Stepanek
13104,Anton Myrer
13105,Richard W. Chilson
13106,Julian
13107,Sandra Gulland
13108,Deborah Chiel
13109,Jill Shalvis
13110,Gerald Malcolm Durrell
13111,Carter
13112,Matthew Strebe
13113,Charles Perkins
13114,Lisa Donald
13115,Raymond Barnett
13116,Aleksandr Isaevich Solzhenitsyn
13117,Thomas P. Whitney
13118,Michelle M. Sagara
13119,Bart Davis
13120,Irving
13121,Matthew Mead
13122,Irwin Shaw
13123,Robert Heinlein
13124,Stanley Kubrick
13125,Beryl Markham
13126,Mary S. Lovell
13127,Rigoberta Menchú
13128,Elisabeth Burgos-Debray
13129,Ann Wrigh
13130,Anne Raeff
13131,Marina Picasso
13132,Zelig Pliskin
13133,Kate Walbert
13134,Dina Temple-Raston
13135,John Dean
13136,Susannah Heschel
13137,Mark Epstein
13138,Betsy Reed
13139,Katha Pollitt
13140,Nathaniel  Philbrick
13141,Louis De Bernières
13142,Stephen Lang
13143,Isobel Murray
13144,Library Of America
13145,Chiang Yee
13146,James T. Farrell
13147,Mike Tidwell
13148,Maureen Dean
13149,Michael Emmerich
13150,W. Ralph Eubanks
13151,John McAfee
13152,Geoffrey Giuliano
13153,Brenda Giuliano
13154,Abbas Milani
13155,Dawn Turner Trice
13156,Hortense Calisher
13157,Daniel Gerroll
13158,Dawn Powell
13159,Grace Paley
13160,Katherine Towler
13161,Michelle Passoff
13162,Epicurus
13163,Dean R. Spitzer Ph.D.
13164,Patricia Foster
13165,Pauli Murray
13166,Milton Steinberg
13167,G. A. McKevett
13168,James M. Citrin
13169,Richard Smith
13170,Sarah Strohmeyer
13171,T. L. Gray
13172,Anna Davis
13173,Geralyn Dawson
13174,Scott Gray
13175,Susan Andersen
13176,Dennis Boutsikaris
13177,Linda Markowiak
13178,Campbell
13179,Claudia Bishop
13180,Kathleen Taylor
13181,Trish Jensen
13182,Mary Burton
13183,Rebecca Price Janney
13184,Kathleen Webb
13185,Jennifer Drew
13186,Barbara Dunlop
13187,Alex Matthews
13188,Wensley Clarkson
13189,William Flanagan
13190,Aphrodite Jones
13191,James Neff
13192,Winn
13193,Maggie Simpson
13194,Eileen Fulton
13195,Katherine Deauxville
13196,Ruth Ryan Langan
13197,Mariann
13198,Sandy Steen
13199,Joan Kilby
13200,Jane Graves
13201,Sheryl Lynn
13202,Jean Barrett
13203,Ann Voss Peterson
13204,Kathleen O'Brien
13205,Patricia Potter
13206,Coerte V. W. Felske
13207,Gini Hartzmark
13208,Iris Ranier Dart
13209,Darlene Gardner
13210,Dawn Atkins
13211,Lori Wilde
13212,Susan Rogers Cooper
13213,W. Warren Wagar
13214,Charles Lilly
13215,Melissa Lowell
13216,Mel Gilden
13217,Darren Star
13218,K. T. Smith
13219,Norma Johnston
13220,L. P. Hartley
13221,J. Donald Crowley
13222,L. R. Wright
13223,Laurie Colwin
13224,Margot Zemach
13225,Voltaire
13226,Mona Simpson
13227,Donald M. Epstein
13228,Nathaniel Altman
13229,George Dawson
13230,Richard Glaubman
13231,Suzanne Falter-Barns
13232,Betty J. Kovacs
13233,Sifu Judith Sherven
13234,Jim Sniechowski
13235,Nancy Dunnan
13236,Mitchell Pacelle
13237,Dan Cashman
13238,Donald E. DeKieffer
13239,Kate Solisti-Mattelon
13240,Patrice Mattelon
13241,Sandra Burr
13242,Daniel D. Pearlman
13243,Paula R. Pearlman
13244,Mark H. McCormack
13245,Richard A.
13246, M.D. Evans
13247,Richard A. Evans M.D.
13248,Paul E. Morin
13249,Horst Rechelbacher
13250,Jennifer Moses
13251,Anna Johnson
13252,Abigail Van Buren
13253,Martin Prechtel
13254,Mira Kamdar
13255,Danny Fields
13256,Kristin Sheldon
13257,Adrienne Eisen
13258,Caroline Harvey
13259,Patricia J. Crane; Ph.D.
13260,Kenny Rose Butts
13261,Vladimir Chernozemsky
13262,Carolyn Porter
13263,Patti G. Fields
13264,Adelheid Ohlig
13265,Engelhard
13266,D. J. Brown
13267,Lorena McCourtney
13268,Meg Tilly
13269,Bonnie Burnard
13270,Jerry J. Pollock
13271,Trudy Baker
13272,Rachel Jones
13273,Laura Cunningham
13274,Richard Hewitt
13275,Barbara Finn Hewitt
13276,William Stuart Long
13277,Barry Yourgrau
13278,Josef Skvorecky
13279,Bruce R. Olson
13280,Norah Robinson Lofts
13281,Carole L. Glickfeld
13282,Laurel Doud
13283,Robert Donald Spector
13284,Carol Hill
13285,Natalya Reshetovskaya
13286,G. S. Fraser
13287,Arthur Roth
13288,J. J. Graham
13289,Anatol Rapoport
13290,Harry Wu
13291,George Vecsey
13292,Ann Radcliffe
13293,Bonamy Dobrï¿1/2e
13294,Terry Castle
13295,Horace Walpole
13296,Connie Brockway
13297,Alexandra Blackstone
13298,Michelle Brandon
13299,Anna DeForest
13300,Jessica Douglass
13301,Patricia Pellicane
13302,Elizabeth Chadwick
13303,Kathleen Harrington
13304,Gwen Cleary
13305,Donna Stephens
13306,Dinah McCall
13307,Jodi Thomas
13308,Kathleen Kane
13309,Frederick D. Huebner
13310,Jacey Ford
13311,Ana Leigh
13312,Meryl Sawyer
13313,Jeanette Baker
13314,Roxanne St. Claire
13315,Erickson
13316,Taylor Smith
13317,JIM DAVIS
13318,Bill Pronzini
13319,Obrien
13320,Taylor Janelle
13321,Wilma S. Ross
13322,S. Black
13323,Christiane Heggan
13324,Carson Mccullers
13325,Gloria Anzaldua
13326,Mary Ann Mason
13327,Jessie Lee Brown Foveaux
13328,Victor Martinez
13329,James Hilton
13330,James And Chris Collier
13331,Paul Laurence Dunbar
13332,Susie Bright
13333,Mary Taylor Simeti
13334,Kenneth Krauss
13335,Laurie Graff
13336,Carla Wills-Brandon
13337,Heidi Julavits
13338,Shirley Conran
13339,Michael Scholz-Hansel
13340,Denise-P Cogny
13341,Alfred De Musset
13342,Anne Ubersfeld
13343,Daniel Mesguich
13344,Stendhal
13345,Michel Crouzet
13346,Jean De La Fontaine
13347,Rosa Regas
13348,Pierre Choderlos De Laclos
13349,Douglas Parmée
13350,David Co
13351,Joseph Sheridan Le Fanu
13352,Juan Marse
13353,Nick Caistor
13354,Joan Hickson
13355,Jean-François Revel
13356,Guido Waldman
13357,KESSEL
13358,Minne
13359,Claude Croisetière
13360,France Leduc
13361,Robert J. Ray
13362,Bill Roorbach
13363,Natasha Wimm
13364,Caroline Sharp
13365,Josip Novakovich
13366,Louis D. Rubin
13367,Sheena Gillespie
13368,Robert Singleton
13369,Robert Becker
13370,H. W. Fowler
13371,Sir Ernest Gowers
13372,James N. Frey
13373,Constance Hale
13374,Julie Checkoway
13375,Chicago Editorial Staff
13376,Rick DeMarinis
13377,Evan Marshall
13378,Carol Cartaino
13379,Sheila Bender
13380,Carol Bly
13381,Charles T. Brusaw
13382,Michael Bugeja
13383,Alan Lee
13384,Helen Lane
13385,Michael Turner
13386,Chris Ware
13387,Stanley Wells
13388,Ga
13389,Daphne Phelps
13390,Denis Mack Smith
13391,Charles Powers
13392,Christina Pribicevic-Zoric
13393,Michael Palin
13394,Charles Palliser
13395,Peter Nadas
13396,Adrienne Dixon
13397,Russell Hoban
13398,Ismail Kadare
13399,Danilo Kis
13400,Gary Krist
13401,Marc McCutcheon
13402,Neil; Carlson
13403, K. C. (editor) - Intro By Clive Bar
13404,Colleen Dora
13405,Malcolm
13406,Grace F. Edwards
13407,Kathy Acker
13408,Jonathan Carroll
13409,Ellen Akins
13410,Kathleen Alcal
13411,Antonio Lobo Antunes
13412,R. F. Laird
13413,Ronald Wright
13414,Ron Chernow
13415,David Hackett Fischer
13416,Amir D. Aczel
13417,George Reese
13418,James Goodwill
13419,Robert Eckstein
13420,J. Steven Perry
13421,O'Reilly Authors
13422,Sherry Yard
13423,Judith Kolberg
13424,Kathleen Nadeau
13425,Michele Novotni PhD
13426,Randy Petersen
13427,Matthew Restall
13428,Leonard C. Lewin
13429,Victor Navasky
13430,Laurence G. Boldt
13431,Gavin Menzies
13432,Frederick Taylor
13433,Patrick K. O'Donnell
13434,Hugh Thomson
13435,Robert M. Sapolsky
13436,Elaine Pagels
13437,Karen Elizabeth Gordon
13438,Ilan Stavans
13439,John Coyne
13440,Joni Seager
13441,Daniel G. Amen
13442,Edward M. Hallowell
13443,John J. Ratey
13444,Jonathan Halverstadt
13445,Daniel Amen
13446,Richard Bandler
13447,Peggy Ramundo
13448,Gabor Mate
13449,Kathleen G. Nadeu
13450,Lynn Weiss
13451,Margaret Weiss
13452,Lily Trokenberg Hechtman
13453,Gabrielle
13454,Sari Solden
13455,Lisa Lipkin
13456,Peter Jaksa
13457,Senator Paul Wellstone
13458,Sue Boggio
13459,Mare Pearl
13460,Scott Westerfeld
13461,Manuel Komrof
13462,Ronald Wilks
13463,Lisa Sandlin
13464,Constance Urdang
13465,Linda Jaivin
13466,Susan Kay
13467,Christoph Ransmayr
13468,Jerry Johnston
13469,Gwen Macsai
13470,Patricia L Garfield
13471,Bharati Mukherjee
13472,Steven Phillips
13473,Jean Auel
13474,Nan Mccarthy
13475,Carol Saline
13476,Sharon J. Wohlmuth
13477,Ken Kaiser
13478,David Fisher
13479,Zachary Lazar
13480,Bathroom Readers' Institute
13481,Don Wade
13482,Nancy Lopez
13483,Editors Of Don't Sweat Press
13484,Victoria Houston
13485,Brenda Brown
13486,Louis S. Schafer
13487,Elise Chanowitz
13488,Walter Gretzky
13489,Mark Burnett
13490,Martin Dugard
13491,Alison Gold
13492,The Bathroom Readers' Hysterical Society
13493,Arlana Anderson-Hale
13494,Robin Bovey
13495,Ewa Pluciennik
13496,Chris C. Fisher
13497,John Acorn
13498,Gary Ross
13499,Peter Greenberg
13500,Hal Leonard Corp.
13501,D. V. Glass
13502,Michael Ledwidge
13503,Holden Scott
13504,Eugene Izzi
13505,Jim Toomey
13506,Jake Vest
13507,Michelle Berriedale-Johnson
13508,Bill Amend
13509,Keith Faulkner
13510,Amanda O'Neill
13511,Bob Keeshan
13512,Dennis Lee
13513,Michael Kusugak
13514,Vladyana Krykorka
13515,Helene Desputeaux
13516,William Wegman
13517,Molly Coxe
13518,Joan Steiner
13519,Clement Hurd
13520,E. Nesbit
13521,H. R. Millar
13522,Suzanne Duranceau
13523,Philippe Sollers
13524,Christine Nöstlinger
13525,Claire Le Grand
13526,Pascale De Bourgoing
13527,Pearl Buck
13528,Lygia Fagundes Telles
13529,Pierre Assouline
13530,Laure Guille-Bataillon
13531,Joseph Kessel
13532,Ian MacEwan
13533,Kenzaburo Oé
13534,Marc Mécréant
13535,She Lao
13536,Romain Gary
13537,Jonquet
13538,Champion/Jeanne
13539,Jacques Charon
13540,Claire Etcherelli
13541,Niall Griffiths
13542,Alain Defossé
13543,Victor Del Litto
13544,Navarre
13545,Jacques Higelin
13546,Alexandra Cade
13547,Nicolas Rey
13548,Nicolas Bouvier
13549,Vladimir Vladimirovich Nabokov
13550,Donald Harper
13551,Jean-
13552,Agueev M
13553,Darren Aronofsky
13554,Guillaume Apollinaire
13555,Danièle Roth
13556,Perros Georges
13557,Henri Vincenot
13558,Pierre Corneille
13559,Alain Couprie
13560,François Dagognet
13561,John D. Barow
13562,Christophe André
13563,Alina Reyes
13564,Michel Serres
13565,Michèle Albaret-Maatsch
13566,Agota Kristof
13567,Théophile Gautier
13568,Choderlos De Laclos
13569,Jorge Semprun
13570,Hans-Ulrich Lindken
13571,Elisabeth Badinter
13572,Camille Laurens
13573,Albert Cohen
13574,Chi Li
13575,Angel Pino
13576,Shao Baoqing
13577,Jean-Marie Gustave Le Clézio
13578,Breton
13579,Giorgio Colli
13580,Mazzino Montinar
13581,Jean-Philippe Toussaint
13582,Toshihiko Izutsu
13583,Jacques Bouveresse
13584,Reeves Hubert
13585,Pierre Levy
13586,Bruno Latour
13587,Delmas-Marty Mireill
13588,Jean-Pierre Olié
13589,J.-D. Nasio
13590,Sherry Turkle
13591,Anne Ancelin Schützenberger
13592,Georges Perros
13593,Marc Sautet
13594,Lys Flowerday
13595,Denis Diderot
13596,Louis Calaferte
13597,Marie Darrieussecq
13598,Jacques Aubert
13599,Ludmila
13600,Franck Dan
13601,Lydie Salvayre
13602,Michel Granger
13603,Sophie Rochefor
13604,Marie De Hennezel
13605,Alfred Jarry
13606,Françoise Rey
13607,Lovecraft
13608,Charles Juliet
13609,Michel Quint
13610,Clement
13611,François-René De Chateaubriand
13612,Pirsig
13613,Annie François
13614,Alfred Döblin
13615,Pierre Mac Orlan
13616,Renée Villoteau (traduit De L'anglai
13617,Anne Colin Du Terrail
13618,Michel Onfray
13619,Lodge
13620,Shan Sa
13621,Maurice Rambaud
13622,Leïla Sebbar
13623,Alice Ferney
13624,T Chevalier
13625,Pierre Péju
13626,Marie Nimier
13627,Alain Duchesne
13628,Thierry Leguay
13629,Bahiyyih Nakhjavani
13630,Bober R
13631,Christine Le Boeuf
13632,Raymond Jean
13633,Jean-Pierre Gérault
13634,Alain Pierrot
13635,Dominique Bona
13636,Luc Lang
13637,Larry Collins
13638,Maxence Fermine
13639,Pascal Bonafoux
13640,Pancol
13641,Olivier Rolin
13642,Hubert Mingarelli
13643,Tonino Bénacquista
13644,François Cheng
13645,Danièle Valin
13646,P. Peju
13647,Michael-Anne Johns
13648,Donna; Donna Unangst Unangst
13649,Bob Feldgus (Design)
13650,Michael S. Teitelbaum
13651,Gerald Leinwand
13652,Ruth F. Boorstin
13653,Arthur Waldhorn
13654,Elaine Bergstrom
13655,Denny Sargent
13656,Carin Rafferty
13657,Dina R. Jewell
13658,Edythe Draper
13659,Ben Carson  M.D.
13660,Sellers
13661,Beverly Byrne
13662,Winifred Elze
13663,Phil Hale
13664,Carol Ellis
13665,S.E. Hinton
13666,T. S. Rue
13667,Mary Lou Podlasiak
13668,Monica Strauss
13669,Richard Roeper
13670,Friedrich Kur
13671,Traugott König
13672,John Von Neumann
13673,Dietrich Dörner
13674,Carl Seelig
13675,Fritz Se
13676,John Lloyd
13677,Sven Böttcher
13678,Carl Weissner
13679,Heinrich Mann
13680,Ian Stewart
13681,Jack Cohen
13682,Herbert G. Wells
13683,Brian W. Aldiss
13684,Alexander Solschenizyn
13685,Anna Peturnig
13686,Ernst Walter
13687,Pierre S. De Laplace
13688,R. Von Mises
13689,Walter M. Miller
13690,Carl Amery
13691,Jürgen Saupe
13692,Rüdiger Schmidt
13693,Hans Mayer
13694,Charles Platt
13695,Bertrand Russell
13696,Eberhard Bubser
13697,Claire Malignon
13698,Wilhelm Weischedel
13699,Karl Jaspers
13700,Konstantin Rösch
13701,J. Kapistram Bott
13702,Herbert Geisen
13703,Jean Amery
13704,David Wells
13705,Richard Curtis
13706,Rowan Atkinson
13707,Victor Serebriakoff
13708,Michael Walter
13709,Paul Watzlawick
13710,Frederick Bodmer
13711,Hanswilhelm Haefs
13712,Richard Feynman
13713,Edward M. Reingold
13714,Nachum Dershowitz
13715,Duncan Steel
13716,Thomas S. Kuhn
13717,Kurt Simon
13718,Hermann Vetter
13719,Jesse Sheidlower
13720,Friedrich Von Oppeln-Bronikows
13721,Friedrich Griese
13722,Gert Postel
13723,Christoph Neumann
13724,The Fluid Research Group
13725,Ulr
13726,Karl Leopold Von Lichtenfels
13727,Charles Darwin
13728,Rudolf Zorn
13729,Voy Sobon
13730,Robert Rau
13731,David Hilbert
13732,Konfuzius
13733,R Moritz
13734,Michael Koseler
13735,Arkadi Strugatzki
13736,Boris Strugatzki
13737,Aljonna Möckel
13738,Erika Pietraß
13739,Hermann Buchner
13740,Barbara Heidkamp
13741,Hanna Rottensteiner
13742,Hubert Schumann
13743,Charlotte Eckert
13744,Jutta Janke
13745,Klaus S
13746,Caesar Rymarowicz
13747,Irmtraud Zimmermann-Göllheim
13748,Edda Werfel
13749,Rüdiger Nehberg
13750,Mechthild Horn
13751,David Hume
13752,Norman Kemp Smith
13753,Jens Kulenkampff
13754,Carl Friedrich Von Weizsäcker
13755,Günter. Jäckel
13756,Gero Von Randow
13757,Wolf Schneider
13758,Luis Murschetz
13759,Christoph Drösser
13760,Daniel Jonah Goldhagen
